MODULE,FIELD_ORIGIN,DB_TABLE,DB_COLUMN,JAVA_OBJECT,JAVA_PROPERTY,UI_FIELD_NAME,FIELD_DESCRIPTION,LOOKUP_TABLE,LOOKUP_COLUMN,CUSTOM_ATTRIBUTE_ID,GROUP_NAME,DATA_TYPE,MAX_LENGTH,MODULE_USAGE,SOURCE_FILE,CONFIDENCE,MAPPING_PRIORITY,NOTES
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_REFERENCE_TYPE,PROTOCOL_REFERENCE_TYPE_CODE,org.kuali.kra.irb.protocol.reference.ProtocolReferenceType,protocolReferenceTypeCode,Protocol Reference Type Code,Protocol Reference Type Code,,,,,NUMBER,"3,0",,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/ProtocolReferenceType.xml,HIGH,HIGH,label inherited via Spring parent bean from ProtocolReferenceType.xml
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_REFERENCE_TYPE,UPDATE_TIMESTAMP,org.kuali.kra.irb.protocol.reference.ProtocolReferenceType,updateTimestamp,,,,,,,DATE,,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_REFERENCE_TYPE,UPDATE_USER,org.kuali.kra.irb.protocol.reference.ProtocolReferenceType,updateUser,,,,,,,VARCHAR2,60,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_REFERENCE_TYPE,VER_NBR,org.kuali.kra.irb.protocol.reference.ProtocolReferenceType,versionNumber,,,,,,,NUMBER,"8,0",,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Reference / lookup,CORE_KUALI,PROTOCOL_RESEARCH_AREAS,ID,org.kuali.kra.irb.protocol.research.ProtocolResearchArea,id,,,,,,,NUMBER,"12,0",,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml,MEDIUM,HIGH,no DataDictionary label in source; UI name not asserted
Reference / lookup,CORE_KUALI,PROTOCOL_RESEARCH_AREAS,OBJ_ID,org.kuali.kra.irb.protocol.research.ProtocolResearchArea,objectId,,,,,,,VARCHAR2,36,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Reference / lookup,CORE_KUALI,PROTOCOL_RESEARCH_AREAS,PROTOCOL_ID,org.kuali.kra.irb.protocol.research.ProtocolResearchArea,protocolId,,,PROTOCOL,PROTOCOL_ID,,,NUMBER,"12,0",,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml,MEDIUM,LOW,no DataDictionary label in source; UI name not asserted
Reference / lookup,CORE_KUALI,PROTOCOL_RESEARCH_AREAS,PROTOCOL_NUMBER,org.kuali.kra.irb.protocol.research.ProtocolResearchArea,protocolNumber,Protocol Number,Protocol Number,,,,,VARCHAR2,20,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/ProtocolResearchAreas.xml,HIGH,HIGH,label inherited via Spring parent bean from ProtocolResearchAreas.xml
Reference / lookup,CORE_KUALI,PROTOCOL_RESEARCH_AREAS,RESEARCH_AREA_CODE,org.kuali.kra.irb.protocol.research.ProtocolResearchArea,researchAreaCode,Research Area Code,Research Area Code,RESEARCH_AREAS,RESEARCH_AREA_CODE,,,VARCHAR2,8,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/ProtocolResearchAreas.xml,HIGH,MEDIUM,label inherited via Spring parent bean from ProtocolResearchAreas.xml
Reference / lookup,CORE_KUALI,PROTOCOL_RESEARCH_AREAS,SEQUENCE_NUMBER,org.kuali.kra.irb.protocol.research.ProtocolResearchArea,sequenceNumber,Sequence Number,Sequence Number,,,,,NUMBER,"4,0",,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/ProtocolResearchAreas.xml,HIGH,HIGH,label inherited via Spring parent bean from ProtocolResearchAreas.xml
Reference / lookup,CORE_KUALI,PROTOCOL_RESEARCH_AREAS,UPDATE_TIMESTAMP,org.kuali.kra.irb.protocol.research.ProtocolResearchArea,updateTimestamp,,,,,,,DATE,,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Reference / lookup,CORE_KUALI,PROTOCOL_RESEARCH_AREAS,UPDATE_USER,org.kuali.kra.irb.protocol.research.ProtocolResearchArea,updateUser,,,,,,,VARCHAR2,60,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Reference / lookup,CORE_KUALI,PROTOCOL_RESEARCH_AREAS,VER_NBR,org.kuali.kra.irb.protocol.research.ProtocolResearchArea,versionNumber,,,,,,,NUMBER,"8,0",,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_REVIEWERS,NON_EMPLOYEE_FLAG,org.kuali.kra.irb.actions.submit.ProtocolReviewer,nonEmployeeFlag,,,,,,,CHAR,1,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml,MEDIUM,LOW,no DataDictionary label in source; UI name not asserted
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_REVIEWERS,OBJ_ID,org.kuali.kra.irb.actions.submit.ProtocolReviewer,objectId,,,,,,,VARCHAR2,36,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_REVIEWERS,PERSON_ID,org.kuali.kra.irb.actions.submit.ProtocolReviewer,personId,,,,,,,VARCHAR2,40,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml,MEDIUM,HIGH,no DataDictionary label in source; UI name not asserted
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_REVIEWERS,PROTOCOL_ID,org.kuali.kra.irb.actions.submit.ProtocolReviewer,protocolIdFk,,,PROTOCOL,PROTOCOL_ID,,,NUMBER,"12,0",,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml,MEDIUM,LOW,no DataDictionary label in source; UI name not asserted
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_REVIEWERS,PROTOCOL_NUMBER,org.kuali.kra.irb.actions.submit.ProtocolReviewer,protocolNumber,,,,,,,VARCHAR2,20,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml,MEDIUM,HIGH,no DataDictionary label in source; UI name not asserted
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_REVIEWERS,PROTOCOL_REVIEWER_ID,org.kuali.kra.irb.actions.submit.ProtocolReviewer,protocolReviewerId,,,,,,,NUMBER,"12,0",,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml,MEDIUM,HIGH,no DataDictionary label in source; UI name not asserted
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_REVIEWERS,REVIEWER_TYPE_CODE,org.kuali.kra.irb.actions.submit.ProtocolReviewer,reviewerTypeCode,,,PROTOCOL_REVIEWER_TYPE,REVIEWER_TYPE_CODE,,,VARCHAR2,3,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml,MEDIUM,LOW,no DataDictionary label in source; UI name not asserted
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_REVIEWERS,ROLODEX_ID,org.kuali.kra.irb.actions.submit.ProtocolReviewer,rolodexId,,,ROLODEX,ROLODEX_ID,,,NUMBER,"6,0",,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml,MEDIUM,HIGH,no DataDictionary label in source; UI name not asserted
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_REVIEWERS,SEQUENCE_NUMBER,org.kuali.kra.irb.actions.submit.ProtocolReviewer,sequenceNumber,,,,,,,NUMBER,"4,0",,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml,MEDIUM,HIGH,no DataDictionary label in source; UI name not asserted
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_REVIEWERS,SUBMISSION_ID_FK,org.kuali.kra.irb.actions.submit.ProtocolReviewer,submissionIdFk,,,PROTOCOL_SUBMISSION,SUBMISSION_ID,,,NUMBER,"12,0",,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml,MEDIUM,LOW,no DataDictionary label in source; UI name not asserted
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_REVIEWERS,SUBMISSION_NUMBER,org.kuali.kra.irb.actions.submit.ProtocolReviewer,submissionNumber,,,,,,,NUMBER,"4,0",,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml,MEDIUM,LOW,no DataDictionary label in source; UI name not asserted
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_REVIEWERS,UPDATE_TIMESTAMP,org.kuali.kra.irb.actions.submit.ProtocolReviewer,updateTimestamp,,,,,,,DATE,,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_REVIEWERS,UPDATE_USER,org.kuali.kra.irb.actions.submit.ProtocolReviewer,updateUser,,,,,,,VARCHAR2,60,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_REVIEWERS,VER_NBR,org.kuali.kra.irb.actions.submit.ProtocolReviewer,versionNumber,,,,,,,NUMBER,"8,0",,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_REVIEWER_TYPE,DESCRIPTION,org.kuali.kra.irb.actions.submit.ProtocolReviewerType,description,Description,Description,,,,,VARCHAR2,200,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/KraAttributeReferenceDummy.xml,HIGH,MEDIUM,label inherited via Spring parent bean from KraAttributeReferenceDummy.xml
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_REVIEWER_TYPE,OBJ_ID,org.kuali.kra.irb.actions.submit.ProtocolReviewerType,objectId,,,,,,,VARCHAR2,36,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_REVIEWER_TYPE,REVIEWER_TYPE_CODE,org.kuali.kra.irb.actions.submit.ProtocolReviewerType,reviewerTypeCode,Reviewer Type,Reviewer Type,,,,,VARCHAR2,3,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/ProtocolReviewerType.xml,HIGH,HIGH,label inherited via Spring parent bean from ProtocolReviewerType.xml
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_REVIEWER_TYPE,UPDATE_TIMESTAMP,org.kuali.kra.irb.actions.submit.ProtocolReviewerType,updateTimestamp,,,,,,,DATE,,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_REVIEWER_TYPE,UPDATE_USER,org.kuali.kra.irb.actions.submit.ProtocolReviewerType,updateUser,,,,,,,VARCHAR2,60,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_REVIEWER_TYPE,VER_NBR,org.kuali.kra.irb.actions.submit.ProtocolReviewerType,versionNumber,,,,,,,NUMBER,"8,0",,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_REVIEW_TYPE,DESCRIPTION,org.kuali.kra.irb.actions.submit.ProtocolReviewType,description,Description,Description,,,,,VARCHAR2,200,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/KraAttributeReferenceDummy.xml,HIGH,MEDIUM,label inherited via Spring parent bean from KraAttributeReferenceDummy.xml
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_REVIEW_TYPE,GLOBAL_FLAG,org.kuali.kra.irb.actions.submit.ProtocolReviewType,globalFlag,Global Flag,Global Flag,,,,,CHAR,1,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/ProtocolReviewType.xml,HIGH,MEDIUM,label inherited via Spring parent bean from ProtocolReviewType.xml
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_REVIEW_TYPE,OBJ_ID,org.kuali.kra.irb.actions.submit.ProtocolReviewType,objectId,,,,,,,VARCHAR2,36,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_REVIEW_TYPE,PROTOCOL_REVIEW_TYPE_CODE,org.kuali.kra.irb.actions.submit.ProtocolReviewType,reviewTypeCode,,,,,,,VARCHAR2,3,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml,MEDIUM,HIGH,no DataDictionary label in source; UI name not asserted
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_REVIEW_TYPE,UPDATE_TIMESTAMP,org.kuali.kra.irb.actions.submit.ProtocolReviewType,updateTimestamp,,,,,,,DATE,,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_REVIEW_TYPE,UPDATE_USER,org.kuali.kra.irb.actions.submit.ProtocolReviewType,updateUser,,,,,,,VARCHAR2,60,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_REVIEW_TYPE,VER_NBR,org.kuali.kra.irb.actions.submit.ProtocolReviewType,versionNumber,,,,,,,NUMBER,"8,0",,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Reference / lookup,CORE_KUALI,PROTOCOL_RISK_LEVELS,COMMENTS,org.kuali.kra.irb.actions.risklevel.ProtocolRiskLevel,comments,Comments,Comments,,,,,VARCHAR2,2000,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/ProtocolRiskLevel.xml,HIGH,MEDIUM,label inherited via Spring parent bean from ProtocolRiskLevel.xml
Reference / lookup,CORE_KUALI,PROTOCOL_RISK_LEVELS,DATE_ASSIGNED,org.kuali.kra.irb.actions.risklevel.ProtocolRiskLevel,dateAssigned,Date Assigned,Date Assigned,,,,,DATE,10,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/ProtocolRiskLevel.xml,HIGH,MEDIUM,label inherited via Spring parent bean from ProtocolRiskLevel.xml
Reference / lookup,CORE_KUALI,PROTOCOL_RISK_LEVELS,DATE_INACTIVATED,org.kuali.kra.irb.actions.risklevel.ProtocolRiskLevel,dateInactivated,Date Inactivated,Date Inactivated,,,,,DATE,10,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/ProtocolRiskLevel.xml,HIGH,MEDIUM,label inherited via Spring parent bean from ProtocolRiskLevel.xml
Reference / lookup,CORE_KUALI,PROTOCOL_RISK_LEVELS,OBJ_ID,org.kuali.kra.irb.actions.risklevel.ProtocolRiskLevel,objectId,,,,,,,VARCHAR2,36,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Reference / lookup,CORE_KUALI,PROTOCOL_RISK_LEVELS,PROTOCOL_ID,org.kuali.kra.irb.actions.risklevel.ProtocolRiskLevel,protocolId,Protocol Id,Protocol Id,PROTOCOL,PROTOCOL_ID,,,NUMBER,"12,0",,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/ProtocolRiskLevel.xml,HIGH,MEDIUM,label inherited via Spring parent bean from ProtocolRiskLevel.xml
Reference / lookup,CORE_KUALI,PROTOCOL_RISK_LEVELS,PROTOCOL_NUMBER,org.kuali.kra.irb.actions.risklevel.ProtocolRiskLevel,protocolNumber,Protocol Number,Protocol Number,,,,,VARCHAR2,20,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/ProtocolRiskLevel.xml,HIGH,HIGH,label inherited via Spring parent bean from ProtocolRiskLevel.xml
Reference / lookup,CORE_KUALI,PROTOCOL_RISK_LEVELS,PROTOCOL_RISK_LEVELS_ID,org.kuali.kra.irb.actions.risklevel.ProtocolRiskLevel,protocolRiskLevelId,Protocol Risk Levels Id,Protocol Risk Levels Id,,,,,NUMBER,"12,0",,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/ProtocolRiskLevel.xml,HIGH,HIGH,label inherited via Spring parent bean from ProtocolRiskLevel.xml
Reference / lookup,CORE_KUALI,PROTOCOL_RISK_LEVELS,RISK_LEVEL_CODE,org.kuali.kra.irb.actions.risklevel.ProtocolRiskLevel,riskLevelCode,Risk Level,Risk Level Code,RISK_LEVEL,RISK_LEVEL_CODE,,,VARCHAR2,3,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/ProtocolRiskLevel.xml,HIGH,MEDIUM,label inherited via Spring parent bean from ProtocolRiskLevel.xml
Reference / lookup,CORE_KUALI,PROTOCOL_RISK_LEVELS,SEQUENCE_NUMBER,org.kuali.kra.irb.actions.risklevel.ProtocolRiskLevel,sequenceNumber,Sequence Number,Sequence Number,,,,,NUMBER,"4,0",,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/ProtocolRiskLevel.xml,HIGH,HIGH,label inherited via Spring parent bean from ProtocolRiskLevel.xml
Reference / lookup,CORE_KUALI,PROTOCOL_RISK_LEVELS,STATUS,org.kuali.kra.irb.actions.risklevel.ProtocolRiskLevel,status,Status,Status,,,,,CHAR,1,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/ProtocolRiskLevel.xml,HIGH,MEDIUM,label inherited via Spring parent bean from ProtocolRiskLevel.xml
Reference / lookup,CORE_KUALI,PROTOCOL_RISK_LEVELS,UPDATE_TIMESTAMP,org.kuali.kra.irb.actions.risklevel.ProtocolRiskLevel,updateTimestamp,,,,,,,DATE,,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Reference / lookup,CORE_KUALI,PROTOCOL_RISK_LEVELS,UPDATE_USER,org.kuali.kra.irb.actions.risklevel.ProtocolRiskLevel,updateUser,,,,,,,VARCHAR2,60,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Reference / lookup,CORE_KUALI,PROTOCOL_RISK_LEVELS,VER_NBR,org.kuali.kra.irb.actions.risklevel.ProtocolRiskLevel,versionNumber,,,,,,,NUMBER,"8,0",,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_SPECIAL_REVIEW,APPLICATION_DATE,org.kuali.kra.irb.specialreview.ProtocolSpecialReview,applicationDate,Application Date,Application Date,,,,,DATE,10,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml | coeus-impl/src/main/resources/org/kuali/coeus/common/impl/compliance/core/SpecialReview.xml,HIGH,MEDIUM,label inherited via Spring parent bean from SpecialReview.xml
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_SPECIAL_REVIEW,APPROVAL_DATE,org.kuali.kra.irb.specialreview.ProtocolSpecialReview,approvalDate,Approval Date,Approval Date,,,,,DATE,10,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml | coeus-impl/src/main/resources/org/kuali/coeus/common/impl/compliance/core/SpecialReview.xml,HIGH,MEDIUM,label inherited via Spring parent bean from SpecialReview.xml
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_SPECIAL_REVIEW,APPROVAL_TYPE_CODE,org.kuali.kra.irb.specialreview.ProtocolSpecialReview,approvalTypeCode,Approval Status,Approval Status Type Code,SP_REV_APPROVAL_TYPE,APPROVAL_TYPE_CODE,,,NUMBER,"3,0",,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml | coeus-impl/src/main/resources/org/kuali/coeus/common/impl/compliance/core/SpecialReview.xml,HIGH,MEDIUM,label inherited via Spring parent bean from SpecialReview.xml
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_SPECIAL_REVIEW,COMMENTS,org.kuali.kra.irb.specialreview.ProtocolSpecialReview,comments,Comments,Comments,,,,,CLOB,2000,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml | coeus-impl/src/main/resources/org/kuali/coeus/common/impl/compliance/core/SpecialReview.xml,HIGH,MEDIUM,label inherited via Spring parent bean from SpecialReview.xml
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_SPECIAL_REVIEW,EXPIRATION_DATE,org.kuali.kra.irb.specialreview.ProtocolSpecialReview,expirationDate,Expiration Date,Expiration Date,,,,,DATE,10,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml | coeus-impl/src/main/resources/org/kuali/coeus/common/impl/compliance/core/SpecialReview.xml,HIGH,MEDIUM,label inherited via Spring parent bean from SpecialReview.xml
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_SPECIAL_REVIEW,OBJ_ID,org.kuali.kra.irb.specialreview.ProtocolSpecialReview,objectId,,,,,,,VARCHAR2,36,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_SPECIAL_REVIEW,PROTOCOL_ID,org.kuali.kra.irb.specialreview.ProtocolSpecialReview,protocolId,,,PROTOCOL,PROTOCOL_ID,,,NUMBER,"12,0",,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml,MEDIUM,LOW,no DataDictionary label in source; UI name not asserted
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_SPECIAL_REVIEW,PROTOCOL_NUMBER,org.kuali.kra.irb.specialreview.ProtocolSpecialReview,protocolNumber,Protocol Number,Protocol Number,,,,,VARCHAR2,20,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml | coeus-impl/src/main/resources/org/kuali/coeus/common/impl/compliance/core/SpecialReview.xml,HIGH,HIGH,label inherited via Spring parent bean from SpecialReview.xml
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_SPECIAL_REVIEW,PROTOCOL_SPECIAL_REVIEW_ID,org.kuali.kra.irb.specialreview.ProtocolSpecialReview,protocolSpecialReviewId,Protocol Special Review Id,Protocol Special Review Id,,,,,NUMBER,"12,0",,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/ProtocolSpecialReview.xml,HIGH,HIGH,label inherited via Spring parent bean from ProtocolSpecialReview.xml
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_SPECIAL_REVIEW,SPECIAL_REVIEW_CODE,org.kuali.kra.irb.specialreview.ProtocolSpecialReview,specialReviewTypeCode,Type,Special Review Type Code,SPECIAL_REVIEW,SPECIAL_REVIEW_CODE,,,NUMBER,"3,0",,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml | coeus-impl/src/main/resources/org/kuali/coeus/common/impl/compliance/core/SpecialReview.xml,HIGH,MEDIUM,label inherited via Spring parent bean from SpecialReview.xml
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_SPECIAL_REVIEW,SPECIAL_REVIEW_NUMBER,org.kuali.kra.irb.specialreview.ProtocolSpecialReview,specialReviewNumber,Special Review Number,Special Review Number,,,,,NUMBER,"3,0",,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml | coeus-impl/src/main/resources/org/kuali/coeus/common/impl/compliance/core/SpecialReview.xml,HIGH,MEDIUM,label inherited via Spring parent bean from SpecialReview.xml
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_SPECIAL_REVIEW,UPDATE_TIMESTAMP,org.kuali.kra.irb.specialreview.ProtocolSpecialReview,updateTimestamp,,,,,,,DATE,,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_SPECIAL_REVIEW,UPDATE_USER,org.kuali.kra.irb.specialreview.ProtocolSpecialReview,updateUser,,,,,,,VARCHAR2,60,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_SPECIAL_REVIEW,VER_NBR,org.kuali.kra.irb.specialreview.ProtocolSpecialReview,versionNumber,,,,,,,NUMBER,"8,0",,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_STATUS,DESCRIPTION,org.kuali.kra.irb.actions.ProtocolStatus,description,Description,Description,,,,,VARCHAR2,200,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/KraAttributeReferenceDummy.xml,HIGH,MEDIUM,label inherited via Spring parent bean from KraAttributeReferenceDummy.xml
Reference / lookup,LOOKUP_REFERENCE,PROTOCOL_STATUS,OBJ_ID,org.kuali.kra.irb.actions.ProtocolStatus,objectId,,,,,,,VARCHAR2,36,,coeus-impl/src/main/resources/org/kuali/kra/irb/repository-irb.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
