DOMAIN,TABLE_NAME,COLUMN_ID,COLUMN_NAME,DATA_TYPE,NULLABLE,DATA_DEFAULT,ORACLE_COLUMN_COMMENT,UI_FIELD_NAME,FIELD_DESCRIPTION,JAVA_OBJECT,JAVA_PROPERTY,LOOKUP_TABLE,LOOKUP_COLUMN,FIELD_ORIGIN,MAPPING_PRIORITY,EXTRACT_TYPE,CONTAINS_PII
Award,AWARD_TEMPLATE,1,AWARD_TEMPLATE_CODE,"NUMBER(5,0)",N,,,Sponsor Template Code,Sponsor Template Code,org.kuali.kra.award.home.AwardTemplate,templateCode,,,LOOKUP_REFERENCE,HIGH,FULL,N
Award,AWARD_TEMPLATE,2,DESCRIPTION,VARCHAR2(200),N,,,Description,Description,org.kuali.kra.award.home.AwardTemplate,description,,,LOOKUP_REFERENCE,HIGH,FULL,N
Award,AWARD_TEMPLATE,3,STATUS_CODE,VARCHAR2(3),N,,,Sponsor Template Status,Status Code,org.kuali.kra.award.home.AwardTemplate,statusCode,AWARD_STATUS,STATUS_CODE,LOOKUP_REFERENCE,HIGH,FULL,N
Award,AWARD_TEMPLATE,4,PRIME_SPONSOR_CODE,VARCHAR2(20),Y,,,Prime Sponsor Code,Prime Sponsor Code,org.kuali.kra.award.home.AwardTemplate,primeSponsorCode,SPONSOR,SPONSOR_CODE,LOOKUP_REFERENCE,HIGH,FULL,N
Award,AWARD_TEMPLATE,5,BASIS_OF_PAYMENT_CODE,VARCHAR2(3),N,,,Payment Basis,Payment Basis,org.kuali.kra.award.home.AwardTemplate,basisOfPaymentCode,AWARD_BASIS_OF_PAYMENT,BASIS_OF_PAYMENT_CODE,LOOKUP_REFERENCE,HIGH,FULL,N
Award,AWARD_TEMPLATE,6,METHOD_OF_PAYMENT_CODE,VARCHAR2(3),N,,,Payment Method,Payment Method,org.kuali.kra.award.home.AwardTemplate,methodOfPaymentCode,AWARD_METHOD_OF_PAYMENT,METHOD_OF_PAYMENT_CODE,LOOKUP_REFERENCE,HIGH,FULL,N
Award,AWARD_TEMPLATE,7,UPDATE_TIMESTAMP,DATE,N,,,,,org.kuali.kra.award.home.AwardTemplate,updateTimestamp,,,LOOKUP_REFERENCE,NOT_FOR_HURON,FULL,N
Award,AWARD_TEMPLATE,8,UPDATE_USER,VARCHAR2(60),N,,,,,org.kuali.kra.award.home.AwardTemplate,updateUser,,,LOOKUP_REFERENCE,NOT_FOR_HURON,FULL,N
Award,AWARD_TEMPLATE,9,VER_NBR,"NUMBER(8,0)",N,1,,,,org.kuali.kra.award.home.AwardTemplate,versionNumber,,,LOOKUP_REFERENCE,NOT_FOR_HURON,FULL,N
Award,AWARD_TEMPLATE,10,OBJ_ID,VARCHAR2(36),N,,,,,org.kuali.kra.award.home.AwardTemplate,objectId,,,LOOKUP_REFERENCE,NOT_FOR_HURON,FULL,N
Award,AWARD_TEMPLATE_COMMENTS,1,AWARD_TEMPLATE_COMMENTS_ID,"NUMBER(12,0)",N,,,Template Comments Id,Template Comments Id,org.kuali.kra.award.home.AwardTemplateComment,templateCommentsId,,,CORE_KUALI,HIGH,FULL,N
Award,AWARD_TEMPLATE_COMMENTS,2,VER_NBR,"NUMBER(8,0)",N,1,,,,org.kuali.kra.award.home.AwardTemplateComment,versionNumber,,,CORE_KUALI,NOT_FOR_HURON,FULL,N
Award,AWARD_TEMPLATE_COMMENTS,3,AWARD_TEMPLATE_CODE,"NUMBER(5,0)",N,,,,,org.kuali.kra.award.home.AwardTemplateComment,templateCode,AWARD_TEMPLATE,AWARD_TEMPLATE_CODE,CORE_KUALI,MEDIUM,FULL,N
Award,AWARD_TEMPLATE_COMMENTS,4,COMMENT_TYPE_CODE,VARCHAR2(3),N,,,Comment Type,Comment Type,org.kuali.kra.award.home.AwardTemplateComment,commentTypeCode,COMMENT_TYPE,COMMENT_TYPE_CODE,CORE_KUALI,HIGH,FULL,N
Award,AWARD_TEMPLATE_COMMENTS,5,CHECKLIST_PRINT_FLAG,CHAR(1),Y,,,Checklist Print Flag,Checklist Print Flag,org.kuali.kra.award.home.AwardTemplateComment,checklistPrintFlag,,,CORE_KUALI,HIGH,FULL,N
Award,AWARD_TEMPLATE_COMMENTS,6,COMMENTS,CLOB,Y,,,Comments,Comments,org.kuali.kra.award.home.AwardTemplateComment,comments,,,CORE_KUALI,HIGH,FULL,N
Award,AWARD_TEMPLATE_COMMENTS,7,UPDATE_TIMESTAMP,DATE,N,,,,,org.kuali.kra.award.home.AwardTemplateComment,updateTimestamp,,,CORE_KUALI,NOT_FOR_HURON,FULL,N
Award,AWARD_TEMPLATE_COMMENTS,8,UPDATE_USER,VARCHAR2(60),N,,,,,org.kuali.kra.award.home.AwardTemplateComment,updateUser,,,CORE_KUALI,NOT_FOR_HURON,FULL,N
Award,AWARD_TEMPLATE_COMMENTS,9,OBJ_ID,VARCHAR2(36),N,,,,,org.kuali.kra.award.home.AwardTemplateComment,objectId,,,CORE_KUALI,NOT_FOR_HURON,FULL,N
Award,AWARD_TEMPLATE_CONTACT,1,AWARD_TEMPLATE_CONTACT_ID,"NUMBER(12,0)",N,,,Template Contact Id,Template Contact Id,org.kuali.kra.award.home.AwardTemplateContact,templateContactId,,,CORE_KUALI,HIGH,EMPTY,N
Award,AWARD_TEMPLATE_CONTACT,2,AWARD_TEMPLATE_CODE,"NUMBER(5,0)",N,,,,,org.kuali.kra.award.home.AwardTemplateContact,templateCode,AWARD_TEMPLATE,AWARD_TEMPLATE_CODE,CORE_KUALI,MEDIUM,EMPTY,N
Award,AWARD_TEMPLATE_CONTACT,3,CONTACT_TYPE_CODE,VARCHAR2(3),N,,,Contact Type,Contact Type,org.kuali.kra.award.home.AwardTemplateContact,roleCode,CONTACT_TYPE,CONTACT_TYPE_CODE,CORE_KUALI,HIGH,EMPTY,N
Award,AWARD_TEMPLATE_CONTACT,4,ROLODEX_ID,"NUMBER(6,0)",N,,,Rolodex Id,Rolodex Id,org.kuali.kra.award.home.AwardTemplateContact,rolodexId,ROLODEX,ROLODEX_ID,CORE_KUALI,HIGH,EMPTY,N
Award,AWARD_TEMPLATE_CONTACT,5,UPDATE_TIMESTAMP,DATE,N,,,,,org.kuali.kra.award.home.AwardTemplateContact,updateTimestamp,,,CORE_KUALI,NOT_FOR_HURON,EMPTY,N
Award,AWARD_TEMPLATE_CONTACT,6,UPDATE_USER,VARCHAR2(60),N,,,,,org.kuali.kra.award.home.AwardTemplateContact,updateUser,,,CORE_KUALI,NOT_FOR_HURON,EMPTY,N
Award,AWARD_TEMPLATE_CONTACT,7,VER_NBR,"NUMBER(8,0)",N,1,,,,org.kuali.kra.award.home.AwardTemplateContact,versionNumber,,,CORE_KUALI,NOT_FOR_HURON,EMPTY,N
Award,AWARD_TEMPLATE_CONTACT,8,OBJ_ID,VARCHAR2(36),N,,,,,org.kuali.kra.award.home.AwardTemplateContact,objectId,,,CORE_KUALI,NOT_FOR_HURON,EMPTY,N
Award,AWARD_TEMPLATE_REPORT_TERMS,1,TEMPLATE_REPORT_TERMS_ID,"NUMBER(12,0)",N,,,Template Report Terms Id,Template Report Terms Id,org.kuali.kra.award.home.AwardTemplateReportTerm,templateReportTermId,,,LOOKUP_REFERENCE,HIGH,FULL,N
Award,AWARD_TEMPLATE_REPORT_TERMS,2,VER_NBR,"NUMBER(8,0)",N,1,,,,org.kuali.kra.award.home.AwardTemplateReportTerm,versionNumber,,,LOOKUP_REFERENCE,NOT_FOR_HURON,FULL,N
Award,AWARD_TEMPLATE_REPORT_TERMS,3,AWARD_TEMPLATE_CODE,"NUMBER(5,0)",N,,,,,org.kuali.kra.award.home.AwardTemplateReportTerm,templateCode,AWARD_TEMPLATE,AWARD_TEMPLATE_CODE,LOOKUP_REFERENCE,MEDIUM,FULL,N
Award,AWARD_TEMPLATE_REPORT_TERMS,4,REPORT_CLASS_CODE,VARCHAR2(3),N,,,Report Class,Report Class Code,org.kuali.kra.award.home.AwardTemplateReportTerm,reportClassCode,REPORT_CLASS,REPORT_CLASS_CODE,LOOKUP_REFERENCE,HIGH,FULL,N
Award,AWARD_TEMPLATE_REPORT_TERMS,5,REPORT_CODE,VARCHAR2(3),N,,,,,org.kuali.kra.award.home.AwardTemplateReportTerm,reportCode,REPORT,REPORT_CODE,LOOKUP_REFERENCE,MEDIUM,FULL,N
Award,AWARD_TEMPLATE_REPORT_TERMS,6,FREQUENCY_CODE,VARCHAR2(3),Y,,,Frequency,Frequency Code,org.kuali.kra.award.home.AwardTemplateReportTerm,frequencyCode,FREQUENCY,FREQUENCY_CODE,LOOKUP_REFERENCE,HIGH,FULL,N
Award,AWARD_TEMPLATE_REPORT_TERMS,7,FREQUENCY_BASE_CODE,VARCHAR2(3),Y,,,Frequency Base,Frequency Base Code,org.kuali.kra.award.home.AwardTemplateReportTerm,frequencyBaseCode,FREQUENCY_BASE,FREQUENCY_BASE_CODE,LOOKUP_REFERENCE,HIGH,FULL,N
Award,AWARD_TEMPLATE_REPORT_TERMS,8,OSP_DISTRIBUTION_CODE,VARCHAR2(3),Y,,,,,org.kuali.kra.award.home.AwardTemplateReportTerm,ospDistributionCode,DISTRIBUTION,OSP_DISTRIBUTION_CODE,LOOKUP_REFERENCE,MEDIUM,FULL,N
Award,AWARD_TEMPLATE_REPORT_TERMS,9,DUE_DATE,DATE,Y,,,Due Date,Due Date,org.kuali.kra.award.home.AwardTemplateReportTerm,dueDate,,,LOOKUP_REFERENCE,HIGH,FULL,N
Award,AWARD_TEMPLATE_REPORT_TERMS,10,UPDATE_TIMESTAMP,DATE,N,,,,,org.kuali.kra.award.home.AwardTemplateReportTerm,updateTimestamp,,,LOOKUP_REFERENCE,NOT_FOR_HURON,FULL,N
Award,AWARD_TEMPLATE_REPORT_TERMS,11,UPDATE_USER,VARCHAR2(60),N,,,,,org.kuali.kra.award.home.AwardTemplateReportTerm,updateUser,,,LOOKUP_REFERENCE,NOT_FOR_HURON,FULL,N
Award,AWARD_TEMPLATE_REPORT_TERMS,12,OBJ_ID,VARCHAR2(36),N,,,,,org.kuali.kra.award.home.AwardTemplateReportTerm,objectId,,,LOOKUP_REFERENCE,NOT_FOR_HURON,FULL,N
Award,AWARD_TEMPLATE_TERMS,1,AWARD_TEMPLATE_TERMS_ID,"NUMBER(12,0)",N,,,Award Template Terms Id,Award Template Terms Id,org.kuali.kra.award.home.AwardTemplateTerm,awardTemplateTermId,,,CORE_KUALI,HIGH,FULL,N
Award,AWARD_TEMPLATE_TERMS,2,VER_NBR,"NUMBER(8,0)",N,1,,,,org.kuali.kra.award.home.AwardTemplateTerm,versionNumber,,,CORE_KUALI,NOT_FOR_HURON,FULL,N
Award,AWARD_TEMPLATE_TERMS,3,AWARD_TEMPLATE_CODE,"NUMBER(5,0)",N,,,,,org.kuali.kra.award.home.AwardTemplateTerm,templateCode,AWARD_TEMPLATE,AWARD_TEMPLATE_CODE,CORE_KUALI,MEDIUM,FULL,N
Award,AWARD_TEMPLATE_TERMS,4,SPONSOR_TERM_ID,"NUMBER(12,0)",N,,,Sponsor Term ID,Sponsor Term,org.kuali.kra.award.home.AwardTemplateTerm,sponsorTermId,SPONSOR_TERM,SPONSOR_TERM_ID,CORE_KUALI,HIGH,FULL,N
Award,AWARD_TEMPLATE_TERMS,5,UPDATE_TIMESTAMP,DATE,N,,,,,org.kuali.kra.award.home.AwardTemplateTerm,updateTimestamp,,,CORE_KUALI,NOT_FOR_HURON,FULL,N
Award,AWARD_TEMPLATE_TERMS,6,UPDATE_USER,VARCHAR2(60),N,,,,,org.kuali.kra.award.home.AwardTemplateTerm,updateUser,,,CORE_KUALI,NOT_FOR_HURON,FULL,N
Award,AWARD_TEMPLATE_TERMS,7,OBJ_ID,VARCHAR2(36),N,,,,,org.kuali.kra.award.home.AwardTemplateTerm,objectId,,,CORE_KUALI,NOT_FOR_HURON,FULL,N
Award,AWARD_TEMPL_REP_TERMS_RECNT,1,TEMPL_REP_TERMS_RECNT_ID,"NUMBER(12,0)",N,,,Templ Rep Terms Recnt Id,Templ Rep Terms Recnt Id,org.kuali.kra.award.home.AwardTemplateReportTermRecipient,templateReportTermRecipientId,,,CORE_KUALI,HIGH,EMPTY,N
Award,AWARD_TEMPL_REP_TERMS_RECNT,2,TEMPLATE_REPORT_TERMS_ID,"NUMBER(12,0)",N,,,Template Report Terms Id,Template Report Terms Id,org.kuali.kra.award.home.AwardTemplateReportTermRecipient,templateReportTermId,AWARD_TEMPLATE_REPORT_TERMS,TEMPLATE_REPORT_TERMS_ID,CORE_KUALI,HIGH,EMPTY,N
Award,AWARD_TEMPL_REP_TERMS_RECNT,3,CONTACT_TYPE_CODE,VARCHAR2(3),N,,,Contact Type Code,Contact Type Code,org.kuali.kra.award.home.AwardTemplateReportTermRecipient,contactTypeCode,CONTACT_TYPE,CONTACT_TYPE_CODE,CORE_KUALI,HIGH,EMPTY,N
Award,AWARD_TEMPL_REP_TERMS_RECNT,4,ROLODEX_ID,"NUMBER(6,0)",N,,,Rolodex Id,Rolodex Id,org.kuali.kra.award.home.AwardTemplateReportTermRecipient,rolodexId,ROLODEX,ROLODEX_ID,CORE_KUALI,HIGH,EMPTY,N
Award,AWARD_TEMPL_REP_TERMS_RECNT,5,NUMBER_OF_COPIES,"NUMBER(2,0)",Y,,,Number Of Copies,Number Of Copies,org.kuali.kra.award.home.AwardTemplateReportTermRecipient,numberOfCopies,,,CORE_KUALI,HIGH,EMPTY,N
Award,AWARD_TEMPL_REP_TERMS_RECNT,6,VER_NBR,"NUMBER(8,0)",N,1,,,,org.kuali.kra.award.home.AwardTemplateReportTermRecipient,versionNumber,,,CORE_KUALI,NOT_FOR_HURON,EMPTY,N
Award,AWARD_TEMPL_REP_TERMS_RECNT,7,UPDATE_TIMESTAMP,DATE,N,,,,,org.kuali.kra.award.home.AwardTemplateReportTermRecipient,updateTimestamp,,,CORE_KUALI,NOT_FOR_HURON,EMPTY,N
Award,AWARD_TEMPL_REP_TERMS_RECNT,8,UPDATE_USER,VARCHAR2(60),N,,,,,org.kuali.kra.award.home.AwardTemplateReportTermRecipient,updateUser,,,CORE_KUALI,NOT_FOR_HURON,EMPTY,N
Award,AWARD_TEMPL_REP_TERMS_RECNT,9,OBJ_ID,VARCHAR2(36),N,,,,,org.kuali.kra.award.home.AwardTemplateReportTermRecipient,objectId,,,CORE_KUALI,NOT_FOR_HURON,EMPTY,N
Award,AWARD_TRANSACTION_TYPE,1,AWARD_TRANSACTION_TYPE_CODE,"NUMBER(3,0)",N,,,Award Transaction Type Code,Award Transaction Type Code,org.kuali.kra.timeandmoney.transactions.AwardTransactionType,awardTransactionTypeCode,,,LOOKUP_REFERENCE,HIGH,FULL,N
Award,AWARD_TRANSACTION_TYPE,2,DESCRIPTION,VARCHAR2(200),N,,,Description,Description,org.kuali.kra.timeandmoney.transactions.AwardTransactionType,description,,,LOOKUP_REFERENCE,HIGH,FULL,N
Award,AWARD_TRANSACTION_TYPE,3,UPDATE_TIMESTAMP,DATE,N,,,,,org.kuali.kra.timeandmoney.transactions.AwardTransactionType,updateTimestamp,,,LOOKUP_REFERENCE,NOT_FOR_HURON,FULL,N
Award,AWARD_TRANSACTION_TYPE,4,UPDATE_USER,VARCHAR2(60),N,,,,,org.kuali.kra.timeandmoney.transactions.AwardTransactionType,updateUser,,,LOOKUP_REFERENCE,NOT_FOR_HURON,FULL,N
Award,AWARD_TRANSACTION_TYPE,5,SHOW_IN_ACTION_SUMMARY,VARCHAR2(1),N,'Y',,Show In Action Summary,Show In Action Summary,org.kuali.kra.timeandmoney.transactions.AwardTransactionType,showInActionSummary,,,LOOKUP_REFERENCE,HIGH,FULL,N
Award,AWARD_TRANSACTION_TYPE,6,VER_NBR,"NUMBER(8,0)",N,1,,,,org.kuali.kra.timeandmoney.transactions.AwardTransactionType,versionNumber,,,LOOKUP_REFERENCE,NOT_FOR_HURON,FULL,N
Award,AWARD_TRANSACTION_TYPE,7,OBJ_ID,VARCHAR2(36),N,,,,,org.kuali.kra.timeandmoney.transactions.AwardTransactionType,objectId,,,LOOKUP_REFERENCE,NOT_FOR_HURON,FULL,N
Award,AWARD_TRANSFERRING_SPONSOR,1,AWARD_TRANSFERRING_SPONSOR_ID,"NUMBER(12,0)",N,,,Award Transferring Sponsor Id,Award Transferring Sponsor Id,org.kuali.kra.award.home.AwardTransferringSponsor,awardTransferringSponsorId,,,CORE_KUALI,HIGH,EMPTY,N
Award,AWARD_TRANSFERRING_SPONSOR,2,AWARD_ID,"NUMBER(22,0)",N,,,,,org.kuali.kra.award.home.AwardTransferringSponsor,awardId,,,CORE_KUALI,HIGH,EMPTY,N
Award,AWARD_TRANSFERRING_SPONSOR,3,AWARD_NUMBER,VARCHAR2(12),N,,,,,org.kuali.kra.award.home.AwardTransferringSponsor,awardNumber,,,CORE_KUALI,HIGH,EMPTY,N
Award,AWARD_TRANSFERRING_SPONSOR,4,SEQUENCE_NUMBER,"NUMBER(4,0)",N,,,,,org.kuali.kra.award.home.AwardTransferringSponsor,sequenceNumber,,,CORE_KUALI,HIGH,EMPTY,N
Award,AWARD_TRANSFERRING_SPONSOR,5,SPONSOR_CODE,VARCHAR2(20),N,,,Sponsor Code,Sponsor Code,org.kuali.kra.award.home.AwardTransferringSponsor,sponsorCode,SPONSOR,SPONSOR_CODE,CORE_KUALI,HIGH,EMPTY,N
Award,AWARD_TRANSFERRING_SPONSOR,6,UPDATE_TIMESTAMP,DATE,N,,,,,org.kuali.kra.award.home.AwardTransferringSponsor,updateTimestamp,,,CORE_KUALI,NOT_FOR_HURON,EMPTY,N
Award,AWARD_TRANSFERRING_SPONSOR,7,UPDATE_USER,VARCHAR2(60),N,,,,,org.kuali.kra.award.home.AwardTransferringSponsor,updateUser,,,CORE_KUALI,NOT_FOR_HURON,EMPTY,N
Award,AWARD_TRANSFERRING_SPONSOR,8,VER_NBR,"NUMBER(8,0)",N,1,,,,org.kuali.kra.award.home.AwardTransferringSponsor,versionNumber,,,CORE_KUALI,NOT_FOR_HURON,EMPTY,N
Award,AWARD_TRANSFERRING_SPONSOR,9,OBJ_ID,VARCHAR2(36),N,,,,,org.kuali.kra.award.home.AwardTransferringSponsor,objectId,,,CORE_KUALI,NOT_FOR_HURON,EMPTY,N
Award,AWARD_TRANSMISSION,1,TRANSMISSION_ID,VARCHAR2(40),N,,,,,edu.bu.kuali.kra.bo.AwardTransmission,transmissionId,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_TRANSMISSION,2,AWARD_ID,NUMBER,N,,,,,edu.bu.kuali.kra.bo.AwardTransmission,awardId,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_TRANSMISSION,3,VER_NBR,"NUMBER(8,0)",Y,1,,,,edu.bu.kuali.kra.bo.AwardTransmission,versionNumber,,,CORE_KUALI,NOT_FOR_HURON,SAMPLE,N
Award,AWARD_TRANSMISSION,4,OBJ_ID,VARCHAR2(36),N,SYS_GUID(),,,,edu.bu.kuali.kra.bo.AwardTransmission,objectId,,,CORE_KUALI,NOT_FOR_HURON,SAMPLE,N
Award,AWARD_TRANSMISSION,5,INITIATOR_ID,VARCHAR2(40),Y,,,,,edu.bu.kuali.kra.bo.AwardTransmission,initiatorId,,,CORE_KUALI,MEDIUM,SAMPLE,N
Award,AWARD_TRANSMISSION,6,TRANSMITTER_ID,VARCHAR2(40),Y,,,,,edu.bu.kuali.kra.bo.AwardTransmission,transmitterId,,,CORE_KUALI,MEDIUM,SAMPLE,N
Award,AWARD_TRANSMISSION,7,SUCCESS_INDICATOR,CHAR(1),Y,,,,,edu.bu.kuali.kra.bo.AwardTransmission,successIndicator,,,CORE_KUALI,MEDIUM,SAMPLE,N
Award,AWARD_TRANSMISSION,8,TRANSMISSION_DATE,DATE,Y,,,,,edu.bu.kuali.kra.bo.AwardTransmission,transmissionDate,,,CORE_KUALI,MEDIUM,SAMPLE,N
Award,AWARD_TRANSMISSION,9,SENT_DATA,CLOB,Y,,,,,edu.bu.kuali.kra.bo.AwardTransmission,sentData,,,CORE_KUALI,MEDIUM,SAMPLE,N
Award,AWARD_TRANSMISSION,10,RETURNED_DATA,CLOB,Y,,,,,edu.bu.kuali.kra.bo.AwardTransmission,returnedData,,,CORE_KUALI,MEDIUM,SAMPLE,N
Award,AWARD_TRANSMISSION,11,DOC_NBR,VARCHAR2(10),Y,,,,,edu.bu.kuali.kra.bo.AwardTransmission,documentNumber,,,CORE_KUALI,MEDIUM,SAMPLE,N
Award,AWARD_TRANSMISSION,12,BASIS_OF_PAYMENT_CODE,VARCHAR2(3),Y,,,,,edu.bu.kuali.kra.bo.AwardTransmission,basisOfPaymentCode,,,CORE_KUALI,MEDIUM,SAMPLE,N
Award,AWARD_TRANSMISSION,13,ACCOUNT_TYPE_CODE,"NUMBER(2,0)",Y,,,,,edu.bu.kuali.kra.bo.AwardTransmission,accountTypeCode,,,CORE_KUALI,MEDIUM,SAMPLE,N
Award,AWARD_TRANSMISSION,14,SPONSOR_CODE,VARCHAR2(6),Y,,,,,edu.bu.kuali.kra.bo.AwardTransmission,sponsorCode,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_TRANSMISSION,15,METHOD_OF_PAYMENT_CODE,VARCHAR2(3),Y,,,,,edu.bu.kuali.kra.bo.AwardTransmission,methodOfPaymentCode,,,CORE_KUALI,MEDIUM,SAMPLE,N
Award,AWARD_TRANSMISSION,16,RESP_MSG,VARCHAR2(2048),Y,,,,,,,,,,,SAMPLE,N
Award,AWARD_TRANSMISSION,17,UPDATE_TIMESTAMP,DATE,Y,,,,,edu.bu.kuali.kra.bo.AwardTransmission,updateTimestamp,,,CORE_KUALI,NOT_FOR_HURON,SAMPLE,N
Award,AWARD_TRANSMISSION,18,UPDATE_USER,VARCHAR2(60),Y,,,,,edu.bu.kuali.kra.bo.AwardTransmission,updateUser,,,CORE_KUALI,NOT_FOR_HURON,SAMPLE,N
Award,AWARD_TRANSMISSION_CHILD,1,TRANSMISSION_CHILD_ID,VARCHAR2(40),N,,,,,edu.bu.kuali.kra.bo.AwardTransmissionChild,transmissionChildId,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_TRANSMISSION_CHILD,2,TRANSMISSION_ID,VARCHAR2(40),N,,,,,edu.bu.kuali.kra.bo.AwardTransmissionChild,transmissionId,,,CORE_KUALI,MEDIUM,SAMPLE,N
